long,lat,shift,date,age,primary_fur_color,highlight_fur_color,location,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
-73.96559698,40.77977388,PM,10172018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97877711,40.76935621,AM,10102018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-73.97553718,40.77335612,PM,10062018,Adult,Gray,White,Above Ground,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96055548,40.79014737,PM,10062018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97892518,40.76995585,AM,10102018,Juvenile,Cinnamon,"Gray, White",Above Ground,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96890691,40.78162783,PM,10182018,Juvenile,Gray,"Cinnamon, White",Ground Plane,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97543339,40.77323909,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.95894705,40.79128176,AM,10142018,Juvenile,Gray,"Cinnamon, White",Above Ground,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97152512,40.77462178,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96798332,40.77385471,PM,10072018,NA,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9564539,40.79365844,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9736997,40.77849795,PM,10142018,Adult,Gray,"Cinnamon, White",Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96885749,40.77807702,AM,10142018,Adult,Gray,Cinnamon,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96682426,40.77534054,PM,10122018,Adult,Cinnamon,Gray,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97128632,40.77469876,AM,10172018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96801719,40.77246444,PM,10122018,Juvenile,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9765867,40.76743043,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
-73.9646174,40.77812875,AM,10182018,Adult,Gray,Cinnamon,Ground Plane,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96639614,40.77506911,PM,10122018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97678497,40.76856652,PM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95769736,40.79975769,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97673697,40.77350744,PM,10122018,Adult,Cinnamon,White,Ground Plane,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96745869,40.77699225,AM,10082018,Adult,Gray,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97568708,40.77336468,AM,10102018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95768975,40.79646953,AM,10192018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97430604,40.76879018,PM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97236779,40.76673154,AM,10082018,Adult,Black,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.9715922,40.77461531,PM,10122018,Adult,Gray,"Cinnamon, White",Above Ground,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97372476,40.77594693,PM,10172018,Juvenile,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97283609,40.76606373,PM,10142018,Adult,Black,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96916922,40.77253305,PM,10072018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.9567801,40.79600967,AM,10172018,NA,NA,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96786208,40.78471903,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.97175152,40.77479993,PM,10062018,Adult,Black,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97246185,40.77450216,AM,10102018,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.96946818,40.7705858,AM,10062018,Adult,Gray,White,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97097975,40.77690957,AM,10142018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-73.97719249,40.76667227,PM,10072018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-73.9754923,40.77076864,AM,10082018,Juvenile,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97046795,40.77733842,PM,10192018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-73.95312632,40.79656751,PM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96734901,40.77827281,PM,10202018,Adult,Gray,Cinnamon,Above Ground,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97166211,40.77428622,AM,10132018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96951178,40.78026757,PM,10182018,NA,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97302848,40.77024625,AM,10082018,Adult,Gray,White,Ground Plane,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96653633,40.78449679,PM,10142018,Adult,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95336458,40.79837092,AM,10192018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.97191949,40.7748001,AM,10102018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.97863103,40.76693494,AM,10062018,Adult,Cinnamon,White,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.96573855,40.78869627,PM,10062018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95621773,40.79834133,PM,10072018,Adult,Gray,White,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96631246,40.779544,PM,10082018,Adult,Gray,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95319655,40.7947438,PM,10202018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
-73.98003374,40.76836083,PM,10132018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95647774,40.79930684,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97458185,40.76544989,AM,10062018,Adult,Black,NA,Ground Plane,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97273104,40.77870168,PM,10172018,Adult,Gray,White,Ground Plane,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96362318,40.79274511,PM,10132018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.96367402,40.79035382,AM,10072018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97286544,40.77248531,AM,10082018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96113553,40.79306935,AM,10072018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9632301,40.79257072,PM,10132018,Juvenile,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97883791,40.76838966,PM,10132018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
-73.97007853,40.77771411,AM,10072018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.9573325,40.78746621,AM,10072018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97080323,40.77842657,AM,10102018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97002639,40.76993351,PM,10062018,Adult,Gray,NA,Above Ground,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96906384,40.77138693,AM,10062018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
-73.9587183,40.79092091,PM,10172018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96887733,40.77666699,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96761918,40.77764174,PM,10132018,Adult,Gray,Cinnamon,Above Ground,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96816719,40.77537705,AM,10122018,Adult,Cinnamon,Black,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97319252,40.77489627,PM,10062018,Juvenile,Gray,Cinnamon,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.98019561,40.76783644,AM,10122018,Adult,Gray,Cinnamon,Ground Plane,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95731198,40.78753479,AM,10072018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.97695202,40.77400673,AM,10132018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.972488,40.7710982,PM,10122018,Adult,Gray,Cinnamon,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96132768,40.7943814,PM,10132018,Adult,Gray,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95513706,40.79464655,AM,10182018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.95637206,40.78794533,PM,10192018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95942046,40.79059238,PM,10172018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97043286,40.77393472,AM,10132018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97475929,40.77637629,PM,10132018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97118651,40.778504,AM,10102018,Adult,Gray,NA,Above Ground,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97613757,40.76622319,PM,10192018,Adult,Gray,Cinnamon,Above Ground,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-73.9588415,40.79535255,AM,10122018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97439705,40.76878802,PM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.96865512,40.77286178,PM,10132018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
-73.97085642,40.772622,PM,10192018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97875529,40.76907796,AM,10102018,Adult,Gray,NA,Above Ground,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95657389,40.7900161,AM,10102018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.98085173,40.76831546,PM,10142018,Adult,Cinnamon,White,Above Ground,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
-73.9604476,40.79380143,AM,10072018,Adult,NA,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.98013434,40.76915125,AM,10122018,Juvenile,Gray,"Cinnamon, White",Above Ground,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.9680742,40.78470368,PM,10122018,Adult,Gray,White,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.97214977,40.77161602,PM,10122018,Adult,Gray,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95789812,40.79899678,AM,10102018,Adult,NA,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97291906,40.77001815,PM,10082018,Adult,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97858295,40.77196523,PM,10122018,Adult,Gray,White,Ground Plane,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97296036,40.76602157,AM,10082018,Adult,Black,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-73.97043394,40.77401495,PM,10062018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
-73.97045925,40.77296289,AM,10062018,Juvenile,Gray,White,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
-73.95871385,40.79639181,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.95837621,40.78522261,PM,10202018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
-73.97682685,40.7714608,PM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97201092,40.77016269,AM,10102018,Adult,Cinnamon,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97772067,40.76685956,PM,10072018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97778796,40.76935946,AM,10062018,Juvenile,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96653097,40.7775271,AM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95883617,40.79111523,PM,10122018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96689643,40.7777578,AM,10102018,Adult,Gray,White,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.95557244,40.79676025,AM,10182018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95969493,40.79000795,PM,10062018,Adult,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97259472,40.77944816,AM,10132018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.97551921,40.76644136,PM,10142018,Adult,Gray,White,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96869079,40.78394623,AM,10132018,Adult,Cinnamon,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.98094465,40.76850322,PM,10192018,Juvenile,Gray,White,Above Ground,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95970173,40.79066003,AM,10072018,Adult,Black,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.97081755,40.77592286,AM,10172018,Adult,Gray,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96835981,40.78111505,PM,10082018,Adult,Gray,White,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95886898,40.79923841,PM,10142018,Adult,Gray,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97203231,40.77297035,PM,10072018,Adult,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96836534,40.77196616,AM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.95905515,40.78916071,PM,10072018,Adult,Gray,NA,Above Ground,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
-73.95877876,40.7981699,AM,10102018,Juvenile,Gray,NA,Above Ground,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
-73.96822789,40.77330275,PM,10132018,Adult,Gray,Black,Above Ground,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
-73.96830666,40.77812139,PM,10182018,Adult,Gray,NA,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97355288,40.77156382,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.96847528,40.77658163,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
-73.97911415,40.77148888,AM,10062018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
-73.9790204,40.76888371,AM,10102018,Juvenile,Gray,Cinnamon,Ground Plane,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
-73.97292975,40.76732785,AM,10062018,Adult,Black,NA,Ground Plane,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
